citing_paper_id,doi,title,year,venue,cites,authors_raw,authors_detail
d07670a1374dc5e02ee2041686dda03e9f7a99f9,10.1109/ICRMS65480.2025.00046,Nighttime Driving Fatigue Detection Based on Improved Zero-DCE,2025,"International Conference on Reliability, Maintainability and Safety",1,Yang Yang;Yucheng Yang;Shihao Zhu;Zekai Shang;Xing Pan,"[{""author"":{""id"":""2322063612"",""display_name"":""Yang Yang""},""institutions"":[]},{""author"":{""id"":""2325105783"",""display_name"":""Yucheng Yang""},""institutions"":[]},{""author"":{""id"":""2368398075"",""display_name"":""Shihao Zhu""},""institutions"":[]},{""author"":{""id"":""2395010026"",""display_name"":""Zekai Shang""},""institutions"":[]},{""author"":{""id"":""2328542488"",""display_name"":""Xing Pan""},""institutions"":[]}]"
45e4fe27939543b7722c91d6af61017ff3bd63f0,10.1109/ACCTHPA65749.2025.11168575,Lightweight Low-Light Image Enhancement Techniques for Edge Devices,2025,2025 Advanced Computing and Communication Technologies for High Performance Applications (ACCTHPA),0,Ebin J Alapatt;Pankaj Kumar G;N. Eswar;Aman K Shihab;S. Bhatt;Sreevishnu Damodaran;A. A. Aswathy,"[{""author"":{""id"":""2381851649"",""display_name"":""Ebin J Alapatt""},""institutions"":[]},{""author"":{""id"":""2381853519"",""display_name"":""Pankaj Kumar G""},""institutions"":[]},{""author"":{""id"":""2003306999"",""display_name"":""N. Eswar""},""institutions"":[]},{""author"":{""id"":""2381854940"",""display_name"":""Aman K Shihab""},""institutions"":[]},{""author"":{""id"":""2381852092"",""display_name"":""S. Bhatt""},""institutions"":[]},{""author"":{""id"":""2381851710"",""display_name"":""Sreevishnu Damodaran""},""institutions"":[]},{""author"":{""id"":""2381851848"",""display_name"":""A. A. Aswathy""},""institutions"":[]}]"
811487d5781dac66f1571d051be542d8dd4c5408,10.1117/12.3071331,Partially decoupled low-light image enhancement for brightening and denoising,2025,"Conference on Image, Signal Processing, and Pattern Recognition",0,Kun Wang;Xiangchu Feng,"[{""author"":{""id"":""2280592774"",""display_name"":""Kun Wang""},""institutions"":[]},{""author"":{""id"":""2280730241"",""display_name"":""Xiangchu Feng""},""institutions"":[]}]"
dc7bab33d29f27880d4bcb7cd9e38ce026e30ccc,10.1109/ICCV51701.2025.00584,Robust Low-Light Scene Restoration via Illumination Transition,2025,IEEE International Conference on Computer Vision,4,Ze Li;Feng Zhang;Xiatian Zhu;Meng-Xia Zhang;Yanghong Zhou;P. Mok,"[{""author"":{""id"":""2292318468"",""display_name"":""Ze Li""},""institutions"":[]},{""author"":{""id"":""2373871211"",""display_name"":""Feng Zhang""},""institutions"":[]},{""author"":{""id"":""2310779366"",""display_name"":""Xiatian Zhu""},""institutions"":[]},{""author"":{""id"":""2190704140"",""display_name"":""Meng-Xia Zhang""},""institutions"":[]},{""author"":{""id"":""3087985"",""display_name"":""Yanghong Zhou""},""institutions"":[]},{""author"":{""id"":""2055816103"",""display_name"":""P. Mok""},""institutions"":[]}]"
846be46582c005e21fbaa50196d14ea6aca86ba0,10.1007/s00034-025-03219-1,EffRetMamba: A Light-Weight Mamba for Low-Light Image Enhancement,2025,"Circuits, systems, and signal processing",5,Xingpeng Zhang;Sijing Wu;Qiuli Wang;Kaixin Wang,"[{""author"":{""id"":""2268794543"",""display_name"":""Xingpeng Zhang""},""institutions"":[]},{""author"":{""id"":""2294680318"",""display_name"":""Sijing Wu""},""institutions"":[]},{""author"":{""id"":""2294672782"",""display_name"":""Qiuli Wang""},""institutions"":[]},{""author"":{""id"":""2331945233"",""display_name"":""Kaixin Wang""},""institutions"":[]}]"
08b7d6692d128572ab98f98103e19e1616a3a635,10.1016/j.aej.2025.04.047,Low-light object detection via adaptive enhancement and dynamic feature fusion,2025,Alexandria Engineering Journal,11,Siyong Fu;Qinghua Zhao;Hesheng Liu;Qiuxiang Tao;Danjuan Liu,"[{""author"":{""id"":""2271228851"",""display_name"":""Siyong Fu""},""institutions"":[]},{""author"":{""id"":""2265488947"",""display_name"":""Qinghua Zhao""},""institutions"":[]},{""author"":{""id"":""2265434180"",""display_name"":""Hesheng Liu""},""institutions"":[]},{""author"":{""id"":""2265480449"",""display_name"":""Qiuxiang Tao""},""institutions"":[]},{""author"":{""id"":""2358028416"",""display_name"":""Danjuan Liu""},""institutions"":[]}]"
cc65c6566708e267ea1d25fa34e891f71f2f8bfc,10.1109/TITS.2025.3553106,Daytime-Mixed Non-Aligned Learning for Real Nighttime Image Enhancement,2025,IEEE transactions on intelligent transportation systems (Print),3,Jiangwei Weng;Junkai Fan;Jianjun Qian;H. Zou;Ying-ji Tai;Jian Yang;Jun Li,"[{""author"":{""id"":""2301455592"",""display_name"":""Jiangwei Weng""},""institutions"":[]},{""author"":{""id"":""2266124407"",""display_name"":""Junkai Fan""},""institutions"":[]},{""author"":{""id"":""2261987864"",""display_name"":""Jianjun Qian""},""institutions"":[]},{""author"":{""id"":""103054625"",""display_name"":""H. Zou""},""institutions"":[]},{""author"":{""id"":""13459129"",""display_name"":""Ying-ji Tai""},""institutions"":[]},{""author"":{""id"":""2146236970"",""display_name"":""Jian Yang""},""institutions"":[]},{""author"":{""id"":""2298349023"",""display_name"":""Jun Li""},""institutions"":[]}]"
37fd320261a506883970ad9abcf280cf210862a8,10.1109/ICME59968.2025.11209427,Exploiting Long and Short Temporal Dependence for Low-Light Video Enhancement,2025,IEEE International Conference on Multimedia and Expo,1,Hao Luo;Lingyu Zhu;Yudong Mao;Yixuan Li;Zhiwei Zhong;Shanshe Wang;Shiqi Wang,"[{""author"":{""id"":""2320190989"",""display_name"":""Hao Luo""},""institutions"":[]},{""author"":{""id"":""2281724124"",""display_name"":""Lingyu Zhu""},""institutions"":[]},{""author"":{""id"":""2152119664"",""display_name"":""Yudong Mao""},""institutions"":[]},{""author"":{""id"":""2279762308"",""display_name"":""Yixuan Li""},""institutions"":[]},{""author"":{""id"":""2372089874"",""display_name"":""Zhiwei Zhong""},""institutions"":[]},{""author"":{""id"":""1755176"",""display_name"":""Shanshe Wang""},""institutions"":[]},{""author"":{""id"":""2372435169"",""display_name"":""Shiqi Wang""},""institutions"":[]}]"
84ff0cc36b158f7c9de7c6b88b393000ea53c6bc,10.1109/IJCNN64981.2025.11227405,IllumiCurveNet: Low-Light Image Enhancement of Lunar Permanently Shadowed Regions Using a Self-Guided Loss Framework,2025,IEEE International Joint Conference on Neural Network,1,Saksham Jain;Sparsh Jain;A. Prajapati;Garvita Singh;Dinesh Kumar Vishwakarma,"[{""author"":{""id"":""2383104557"",""display_name"":""Saksham Jain""},""institutions"":[]},{""author"":{""id"":""2290976695"",""display_name"":""Sparsh Jain""},""institutions"":[]},{""author"":{""id"":""93662805"",""display_name"":""A. Prajapati""},""institutions"":[]},{""author"":{""id"":""2190313064"",""display_name"":""Garvita Singh""},""institutions"":[]},{""author"":{""id"":""2325832992"",""display_name"":""Dinesh Kumar Vishwakarma""},""institutions"":[]}]"
2e7d834f3a49f979167bd5737a66a18b967edff3,10.1109/IJCNN64981.2025.11229284,LOPD: A Low-illumination Scene Occluded Pedestrian Detection Model Based on Domain Adaptation,2025,IEEE International Joint Conference on Neural Network,0,Liuyu Zhu;Zhiguan Wang;Yongsheng Hou;Zhiqiang Liu;Shen Li;Xiaoxue Li,"[{""author"":{""id"":""2316515199"",""display_name"":""Liuyu Zhu""},""institutions"":[]},{""author"":{""id"":""2890805"",""display_name"":""Zhiguan Wang""},""institutions"":[]},{""author"":{""id"":""114680093"",""display_name"":""Yongsheng Hou""},""institutions"":[]},{""author"":{""id"":""2316517942"",""display_name"":""Zhiqiang Liu""},""institutions"":[]},{""author"":{""id"":""2392899697"",""display_name"":""Shen Li""},""institutions"":[]},{""author"":{""id"":""2316520825"",""display_name"":""Xiaoxue Li""},""institutions"":[]}]"
5e43fee8fce5d9b28a30556ad333e561da5efb49,10.1007/s13735-025-00374-8,TPE-YOLO: improved low-light object detection using a two-way pyramid enhancement network,2025,International Journal of Multimedia Information Retrieval,3,Xiaofei Zhang;Xiaoguang Di;Runwen Zhu,"[{""author"":{""id"":""2283178437"",""display_name"":""Xiaofei Zhang""},""institutions"":[]},{""author"":{""id"":""2243656776"",""display_name"":""Xiaoguang Di""},""institutions"":[]},{""author"":{""id"":""2296442522"",""display_name"":""Runwen Zhu""},""institutions"":[]}]"
2c37b088e3a64cb5462ab13fb04a7bc78dea8198,10.1007/s44443-025-00102-6,Low-light image enhancement method based on retinex theory and dual-tree complex wavelet transform,2025,Journal of King Saud University: Computer and Information Sciences,8,Yuqian Zhang;Jie Jiang;Zhan Wang;Qi Zhang;Yudi Jiang;Jun Liu;Zeyao Hou,"[{""author"":{""id"":""2369216530"",""display_name"":""Yuqian Zhang""},""institutions"":[]},{""author"":{""id"":""2277419637"",""display_name"":""Jie Jiang""},""institutions"":[]},{""author"":{""id"":""2369951128"",""display_name"":""Zhan Wang""},""institutions"":[]},{""author"":{""id"":""2369247544"",""display_name"":""Qi Zhang""},""institutions"":[]},{""author"":{""id"":""2369292374"",""display_name"":""Yudi Jiang""},""institutions"":[]},{""author"":{""id"":""2375403233"",""display_name"":""Jun Liu""},""institutions"":[]},{""author"":{""id"":""2350339437"",""display_name"":""Zeyao Hou""},""institutions"":[]}]"
f4a31575a055204d0f9ab565d8b74c6b2d80d101,10.1145/3735973,Adaptive Multi-Exposure Image Correction via Joint Lightness and Structure Awareness,2025,ACM Trans. Multim. Comput. Commun. Appl.,1,Bo Peng;Jia Zhang;Zhe Zhang;Liying Xu;Qingming Huang;Tao Wang;Jianjun Lei,"[{""author"":{""id"":""2054590685"",""display_name"":""Bo Peng""},""institutions"":[]},{""author"":{""id"":""2271223169"",""display_name"":""Jia Zhang""},""institutions"":[]},{""author"":{""id"":""2177091563"",""display_name"":""Zhe Zhang""},""institutions"":[]},{""author"":{""id"":""2130011929"",""display_name"":""Liying Xu""},""institutions"":[]},{""author"":{""id"":""2237597856"",""display_name"":""Qingming Huang""},""institutions"":[]},{""author"":{""id"":""2257008916"",""display_name"":""Tao Wang""},""institutions"":[]},{""author"":{""id"":""143879230"",""display_name"":""Jianjun Lei""},""institutions"":[]}]"
10eb36a4ebf8a310d6493c428e83389089af7822,10.3390/electronics14122419,Component Generation Network-Based Image Enhancement Method for External Inspection of Electrical Equipment,2025,Electronics,1,Xiong Liu;Juan Zhang;Qiushi Cui;Yingyue Zhou;Qian Wang;Zining Zhao;Yong Li,"[{""author"":{""id"":""2110678576"",""display_name"":""Xiong Liu""},""institutions"":[]},{""author"":{""id"":""2108137577"",""display_name"":""Juan Zhang""},""institutions"":[]},{""author"":{""id"":""2333271928"",""display_name"":""Qiushi Cui""},""institutions"":[]},{""author"":{""id"":""2341934491"",""display_name"":""Yingyue Zhou""},""institutions"":[]},{""author"":{""id"":""2274346132"",""display_name"":""Qian Wang""},""institutions"":[]},{""author"":{""id"":""2367065092"",""display_name"":""Zining Zhao""},""institutions"":[]},{""author"":{""id"":""2275631168"",""display_name"":""Yong Li""},""institutions"":[]}]"
cfc3f2c32b6597830cac744a92b9fe3dfcf494d0,10.1007/s00530-025-01873-8,DBLDNet: dual branch low light object detector based on feature localization and multi-scale feature enhancement,2025,Multimedia Systems,1,Xiaofei Zhang;Xiaoguang Di;Maozhen Liu,"[{""author"":{""id"":""2283178437"",""display_name"":""Xiaofei Zhang""},""institutions"":[]},{""author"":{""id"":""2243656776"",""display_name"":""Xiaoguang Di""},""institutions"":[]},{""author"":{""id"":""2307982973"",""display_name"":""Maozhen Liu""},""institutions"":[]}]"
c4df330d510cd5352e5108e80b3e760620f8ec55,10.1109/TNNLS.2025.3566647,Deep Learning for Low-Light Vision: A Comprehensive Survey,2025,IEEE Transactions on Neural Networks and Learning Systems,25,Qian Zhao;Gang Li;Bin He;Run-Sheng Shen,"[{""author"":{""id"":""2283488059"",""display_name"":""Qian Zhao""},""institutions"":[]},{""author"":{""id"":""2284864325"",""display_name"":""Gang Li""},""institutions"":[]},{""author"":{""id"":""2082464010"",""display_name"":""Bin He""},""institutions"":[]},{""author"":{""id"":""2142196618"",""display_name"":""Run-Sheng Shen""},""institutions"":[]}]"
0fdb839b8df99a8b26a4de03a32db91175460277,10.1016/j.neucom.2025.130005,Pool-mamba: Pooling state space model for low-light image enhancement,2025,Neurocomputing,13,Qiao Zhang;Mingwen Shao;Xinyuan Chen,"[{""author"":{""id"":""2350761462"",""display_name"":""Qiao Zhang""},""institutions"":[]},{""author"":{""id"":""2350666331"",""display_name"":""Mingwen Shao""},""institutions"":[]},{""author"":{""id"":""2263978040"",""display_name"":""Xinyuan Chen""},""institutions"":[]}]"
9276df8ba23713cfa4665dca0f0c476ade58152b,10.1016/j.knosys.2025.113827,Advancing low-light image enhancement through deep learning: A comprehensive experimental study,2025,Knowledge-Based Systems,16,Muhammad Tahir Rasheed;Hufsa Khan;Junsong Wang;Yan Kang,"[{""author"":{""id"":""2267912972"",""display_name"":""Muhammad Tahir Rasheed""},""institutions"":[]},{""author"":{""id"":""2147395983"",""display_name"":""Hufsa Khan""},""institutions"":[]},{""author"":{""id"":""2346036934"",""display_name"":""Junsong Wang""},""institutions"":[]},{""author"":{""id"":""2346258624"",""display_name"":""Yan Kang""},""institutions"":[]}]"
c8471ba9b5fd9d1532f52c878806d7177420e5c9,10.1016/j.neunet.2025.107764,"LEESDFormer: A lightweight unsupervised CNN-Transformer-based curve estimation network for low-light image enhancement, exposure suppression, and denoising",2025,Neural Networks,9,Rui He;Xuanhe Li;Jian Wu,"[{""author"":{""id"":""2260455216"",""display_name"":""Rui He""},""institutions"":[]},{""author"":{""id"":""2266001395"",""display_name"":""Xuanhe Li""},""institutions"":[]},{""author"":{""id"":""2260728198"",""display_name"":""Jian Wu""},""institutions"":[]}]"
b680c96323a8bb37003c61d6310343a39af6f0cf,10.1016/j.neunet.2025.107700,Degradation-Guided cross-consistent deep unfolding network for video restoration under diverse weathers,2025,Neural Networks,2,Yuanshuo Cheng;Mingwen Shao;Yecong Wan;Yuanjian Qiao;Wangmeng Zuo;Deyu Meng,"[{""author"":{""id"":""2153514280"",""display_name"":""Yuanshuo Cheng""},""institutions"":[]},{""author"":{""id"":""2237783247"",""display_name"":""Mingwen Shao""},""institutions"":[]},{""author"":{""id"":""2147200675"",""display_name"":""Yecong Wan""},""institutions"":[]},{""author"":{""id"":""1828827901"",""display_name"":""Yuanjian Qiao""},""institutions"":[]},{""author"":{""id"":""2279210262"",""display_name"":""Wangmeng Zuo""},""institutions"":[]},{""author"":{""id"":""2324996221"",""display_name"":""Deyu Meng""},""institutions"":[]}]"
904e1cb8651090fc9e4395522cf02ffc080e838e,10.1016/j.displa.2025.103136,Adaptive frequency selection network for low-light image enhancement,2025,Displays (Guildford),1,Shubo Zhou;Jingjing Jiang;Zhijun Fang;Xiaoming Ding;Rongfang Huang;Xue-qin Jiang,"[{""author"":{""id"":""2346284010"",""display_name"":""Shubo Zhou""},""institutions"":[]},{""author"":{""id"":""2369221495"",""display_name"":""Jingjing Jiang""},""institutions"":[]},{""author"":{""id"":""2348313475"",""display_name"":""Zhijun Fang""},""institutions"":[]},{""author"":{""id"":""2117434876"",""display_name"":""Xiaoming Ding""},""institutions"":[]},{""author"":{""id"":""2453818449"",""display_name"":""Rongfang Huang""},""institutions"":[]},{""author"":{""id"":""2313868791"",""display_name"":""Xue-qin Jiang""},""institutions"":[]}]"
41e72810e7255f1df67db39bac39d3b4afb75aa9,10.1007/s00371-025-03924-7,DED-net: multi-scale fusion and illumination-guided enhancement for low-light image restoration,2025,The Visual Computer,6,Haosen Dong;Shihao Cheng;Tianyou Fang;Jin Chen;Zhigang Tu,"[{""author"":{""id"":""2176367668"",""display_name"":""Haosen Dong""},""institutions"":[]},{""author"":{""id"":""2353201686"",""display_name"":""Shihao Cheng""},""institutions"":[]},{""author"":{""id"":""2364470230"",""display_name"":""Tianyou Fang""},""institutions"":[]},{""author"":{""id"":""2303900987"",""display_name"":""Jin Chen""},""institutions"":[]},{""author"":{""id"":""2352932765"",""display_name"":""Zhigang Tu""},""institutions"":[]}]"
0ddeaf3de20334bb5b5442df1b4bedb31b3ee4e0,10.1007/s13369-025-10264-0,MIDNet: Multilevel Integration and Disintegration Network for Low-Light Image Enhancement,2025,The Arabian journal for science and engineering,5,Sathish Mothe;Srinivas Kankanala,"[{""author"":{""id"":""2346449677"",""display_name"":""Sathish Mothe""},""institutions"":[]},{""author"":{""id"":""2346439254"",""display_name"":""Srinivas Kankanala""},""institutions"":[]}]"
22ceda1805805b23c194c75f745f9aa4c19a99cf,10.1109/INCET64471.2025.11140343,Attention-Driven Multi-Scale GAN with Complementary Learning Sub-Network for Low-Light Image Enhancement,2025,2025 6th International Conference for Emerging Technology (INCET),0,P. Wijesiri;Guhanathan Poravi,"[{""author"":{""id"":""2379243985"",""display_name"":""P. Wijesiri""},""institutions"":[]},{""author"":{""id"":""51938252"",""display_name"":""Guhanathan Poravi""},""institutions"":[]}]"
e03a0ca129332cb4d36139b30706e8432f0ea008,10.1109/ICRA55743.2025.11127459,Dark-DENet: A Lightweight Enhancement Network for Low-Light Object Detection,2025,IEEE International Conference on Robotics and Automation,1,Xiaoyu Wu;Yuxiang Shao;Xinyu Jin,"[{""author"":{""id"":""2329311875"",""display_name"":""Xiaoyu Wu""},""institutions"":[]},{""author"":{""id"":""2330076798"",""display_name"":""Yuxiang Shao""},""institutions"":[]},{""author"":{""id"":""2342650177"",""display_name"":""Xinyu Jin""},""institutions"":[]}]"
e03f140683277d7511baba7cf40ac3f5d953abc5,10.3390/app15105556,Semantic-Aware Low-Light Image Enhancement by Learning from Multiple Color Spaces,2025,Applied Sciences,1,Bo Jiang;Xuefei Wang;Naidi Yang;Yuhan Liu;Xi Chen;Qiwen Wu,"[{""author"":{""id"":""2177275988"",""display_name"":""Bo Jiang""},""institutions"":[]},{""author"":{""id"":""2238884908"",""display_name"":""Xuefei Wang""},""institutions"":[]},{""author"":{""id"":""2361885635"",""display_name"":""Naidi Yang""},""institutions"":[]},{""author"":{""id"":""2361876338"",""display_name"":""Yuhan Liu""},""institutions"":[]},{""author"":{""id"":""2362354067"",""display_name"":""Xi Chen""},""institutions"":[]},{""author"":{""id"":""2442315181"",""display_name"":""Qiwen Wu""},""institutions"":[]}]"
58fd1c049f6c0333f3448d45dd2f5302611e7710,10.1109/CVPRW67362.2025.00139,NTIRE 2025 Challenge on UGC Video Enhancement: Methods and Results,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),24,Nikolay Safonov;A. Bryncev;Andrey Moskalenko;D. Kulikov;Dmitry Vatolin;R. Timofte;Haibo Lei;Qifan Gao;Qin Luo;Yaqing Li;Jie Song;Shaozhe Hao;Mei Zheng;Jingyi Xu;Chen Wu;Jiahui Liu;Ying Chen;Xin Deng;Mai Xu;Peipei Liang;Jie Ma;Junjie Jin;Yingxue Pang;Fang Luo;Kai Chen;Shijie Zhao;Mingyang Wu;Renjie Li;Yushen Zuo;Shengyun Zhong;Zhengzhong Tu,"[{""author"":{""id"":""2359256183"",""display_name"":""Nikolay Safonov""},""institutions"":[]},{""author"":{""id"":""2322443872"",""display_name"":""A. Bryncev""},""institutions"":[]},{""author"":{""id"":""2300283845"",""display_name"":""Andrey Moskalenko""},""institutions"":[]},{""author"":{""id"":""2408467680"",""display_name"":""D. Kulikov""},""institutions"":[]},{""author"":{""id"":""2316638138"",""display_name"":""Dmitry Vatolin""},""institutions"":[]},{""author"":{""id"":""1732855"",""display_name"":""R. Timofte""},""institutions"":[]},{""author"":{""id"":""2306995181"",""display_name"":""Haibo Lei""},""institutions"":[]},{""author"":{""id"":""2357684338"",""display_name"":""Qifan Gao""},""institutions"":[]},{""author"":{""id"":""2170777697"",""display_name"":""Qin Luo""},""institutions"":[]},{""author"":{""id"":""2316786355"",""display_name"":""Yaqing Li""},""institutions"":[]},{""author"":{""id"":""2316774352"",""display_name"":""Jie Song""},""institutions"":[]},{""author"":{""id"":""2154574545"",""display_name"":""Shaozhe Hao""},""institutions"":[]},{""author"":{""id"":""46934753"",""display_name"":""Mei Zheng""},""institutions"":[]},{""author"":{""id"":""2294177215"",""display_name"":""Jingyi Xu""},""institutions"":[]},{""author"":{""id"":""2365099202"",""display_name"":""Chen Wu""},""institutions"":[]},{""author"":{""id"":""2338215188"",""display_name"":""Jiahui Liu""},""institutions"":[]},{""author"":{""id"":""2359764258"",""display_name"":""Ying Chen""},""institutions"":[]},{""author"":{""id"":""2277041332"",""display_name"":""Xin Deng""},""institutions"":[]},{""author"":{""id"":""2297135177"",""display_name"":""Mai Xu""},""institutions"":[]},{""author"":{""id"":""2359257098"",""display_name"":""Peipei Liang""},""institutions"":[]},{""author"":{""id"":""2343778637"",""display_name"":""Jie Ma""},""institutions"":[]},{""author"":{""id"":""2316923322"",""display_name"":""Junjie Jin""},""institutions"":[]},{""author"":{""id"":""2292139663"",""display_name"":""Yingxue Pang""},""institutions"":[]},{""author"":{""id"":""2274846794"",""display_name"":""Fang Luo""},""institutions"":[]},{""author"":{""id"":""2259864823"",""display_name"":""Kai Chen""},""institutions"":[]},{""author"":{""id"":""2316587852"",""display_name"":""Shijie Zhao""},""institutions"":[]},{""author"":{""id"":""2304945393"",""display_name"":""Mingyang Wu""},""institutions"":[]},{""author"":{""id"":""2351000281"",""display_name"":""Renjie Li""},""institutions"":[]},{""author"":{""id"":""2355427138"",""display_name"":""Yushen Zuo""},""institutions"":[]},{""author"":{""id"":""2299392793"",""display_name"":""Shengyun Zhong""},""institutions"":[]},{""author"":{""id"":""40992714"",""display_name"":""Zhengzhong Tu""},""institutions"":[]}]"
d2513ab14208ae58f345a3b586c4baed95203eb2,10.1109/TCSVT.2024.3520802,Efficient Retinex-Based Framework for Low-Light Image Enhancement Without Additional Networks,2025,IEEE transactions on circuits and systems for video technology (Print),19,Chunxiao Liu;Zelong Wang;Phil Birch;Xun Wang,"[{""author"":{""id"":""2337269077"",""display_name"":""Chunxiao Liu""},""institutions"":[]},{""author"":{""id"":""2161310427"",""display_name"":""Zelong Wang""},""institutions"":[]},{""author"":{""id"":""2268519091"",""display_name"":""Phil Birch""},""institutions"":[]},{""author"":{""id"":""2261797107"",""display_name"":""Xun Wang""},""institutions"":[]}]"
c10a43013925f1bf60de375b721cd695cdc730a1,10.1016/j.aei.2025.103165,Vehicle spatiotemporal distribution identification in low-light environment based on image enhancement and object detection,2025,Advanced Engineering Informatics,13,Jie Zhang;Jiaqiang Peng;X. Kong;Shuo Wang;Jiexuan Hu,"[{""author"":{""id"":""2266631253"",""display_name"":""Jie Zhang""},""institutions"":[]},{""author"":{""id"":""2334335002"",""display_name"":""Jiaqiang Peng""},""institutions"":[]},{""author"":{""id"":""2241849332"",""display_name"":""X. Kong""},""institutions"":[]},{""author"":{""id"":""2259924207"",""display_name"":""Shuo Wang""},""institutions"":[]},{""author"":{""id"":""98909817"",""display_name"":""Jiexuan Hu""},""institutions"":[]}]"
0d92aac9bd1336e613368353c457df0a90fd0068,10.1016/j.dsp.2025.105355,FE-YOLO: Fourier enhancement YOLO for end-to-end object detection in low-light conditions,2025,Digit. Signal Process.,8,Yang Li;Xianguo Li;Michael Lin,"[{""author"":{""id"":""2324638380"",""display_name"":""Yang Li""},""institutions"":[]},{""author"":{""id"":""2305446858"",""display_name"":""Xianguo Li""},""institutions"":[]},{""author"":{""id"":""2266035447"",""display_name"":""Michael Lin""},""institutions"":[]}]"
1e55ce34fbf8874936955472b790d17bc405cd9a,10.1016/j.image.2025.117345,ZERRIN-Net: Adaptive low-light image enhancement using Retinex decomposition and noise extraction,2025,Signal processing. Image communication,4,Wenchao Li;Shuyuan Wen;Jinhao Zhu;Qiaofeng Ou;Yanchun Guo;Jiabao Chen;Bangshu Xiong,"[{""author"":{""id"":""2265521694"",""display_name"":""Wenchao Li""},""institutions"":[]},{""author"":{""id"":""2265494825"",""display_name"":""Shuyuan Wen""},""institutions"":[]},{""author"":{""id"":""2265666097"",""display_name"":""Jinhao Zhu""},""institutions"":[]},{""author"":{""id"":""2261011"",""display_name"":""Qiaofeng Ou""},""institutions"":[]},{""author"":{""id"":""2345710109"",""display_name"":""Yanchun Guo""},""institutions"":[]},{""author"":{""id"":""2265518764"",""display_name"":""Jiabao Chen""},""institutions"":[]},{""author"":{""id"":""2265489543"",""display_name"":""Bangshu Xiong""},""institutions"":[]}]"
e067035c97e4b79228cdf3b70f4b60bb98a7749e,10.1109/ICECCC65144.2025.11063831,EUI: A Novel Underwater Image Enhancement Network,2025,"2025 International Conference on Electronics, Computing, Communication and Control Technology (ICECCC)",0,S. A;A. K.,"[{""author"":{""id"":""2307915077"",""display_name"":""S. A""},""institutions"":[]},{""author"":{""id"":""2219796840"",""display_name"":""A. K.""},""institutions"":[]}]"
324d102224c21ca51ff73eba20640fee57ed9d1e,10.1109/TCE.2024.3516366,Back Projection Generative Strategy for Low and Normal Light Image Pairs With Enhanced Statistical Fidelity and Diversity,2025,IEEE transactions on consumer electronics,2,Ieee Cheuk-Yiu Chan Student Member;Ieee Wan-Chi Siu Life Fellow;Ieee Yuk-Hee Chan Member;Ieee H. Anthony Chan Life Fellow;Cheuk-Yiu Chan;Yuk-Hee Chan,"[{""author"":{""id"":""2376356742"",""display_name"":""Ieee Cheuk-Yiu Chan Student Member""},""institutions"":[]},{""author"":{""id"":""2376356718"",""display_name"":""Ieee Wan-Chi Siu Life Fellow""},""institutions"":[]},{""author"":{""id"":""2376356716"",""display_name"":""Ieee Yuk-Hee Chan Member""},""institutions"":[]},{""author"":{""id"":""2376356749"",""display_name"":""Ieee H. Anthony Chan Life Fellow""},""institutions"":[]},{""author"":{""id"":""2186563089"",""display_name"":""Cheuk-Yiu Chan""},""institutions"":[]},{""author"":{""id"":""2271606055"",""display_name"":""Yuk-Hee Chan""},""institutions"":[]}]"
7f303d346529e7cf01424d50a72d9eb24e72119f,10.1038/s41598-025-98484-0,Transferring enhanced material knowledge via image quality enhancement and feature distillation for pavement condition identification,2025,Scientific Reports,1,Zejiu Wu;Yuxing Zou;Boyang Liu;Zhijie Li;Dong-Hong Ji;Hongbin Zhang,"[{""author"":{""id"":""2356808228"",""display_name"":""Zejiu Wu""},""institutions"":[]},{""author"":{""id"":""2357790825"",""display_name"":""Yuxing Zou""},""institutions"":[]},{""author"":{""id"":""2357042495"",""display_name"":""Boyang Liu""},""institutions"":[]},{""author"":{""id"":""2271436377"",""display_name"":""Zhijie Li""},""institutions"":[]},{""author"":{""id"":""2278041994"",""display_name"":""Dong-Hong Ji""},""institutions"":[]},{""author"":{""id"":""2356797331"",""display_name"":""Hongbin Zhang""},""institutions"":[]}]"
84bf4169dc99cefe454a469efb0cd6c78ba7b86d,10.48550/arXiv.2504.12204,Towards Realistic Low-Light Image Enhancement via ISP Driven Data Modeling,2025,arXiv.org,2,Zhihua Wang;Yu Long;Qinghua Lin;Kai Zhang;Yazhun Zhang;Yuming Fang;Li Liu;Xiaochun Cao,"[{""author"":{""id"":""2355239773"",""display_name"":""Zhihua Wang""},""institutions"":[]},{""author"":{""id"":""2340430182"",""display_name"":""Yu Long""},""institutions"":[]},{""author"":{""id"":""2357332309"",""display_name"":""Qinghua Lin""},""institutions"":[]},{""author"":{""id"":""2338711216"",""display_name"":""Kai Zhang""},""institutions"":[]},{""author"":{""id"":""2400661783"",""display_name"":""Yazhun Zhang""},""institutions"":[]},{""author"":{""id"":""2355404388"",""display_name"":""Yuming Fang""},""institutions"":[]},{""author"":{""id"":""2355058489"",""display_name"":""Li Liu""},""institutions"":[]},{""author"":{""id"":""2312733924"",""display_name"":""Xiaochun Cao""},""institutions"":[]}]"
